LineId,EventId,Content,EventTemplate
872,E2,Jun 14 11:56:36 combo sshd(pam_unix)[19593]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.233.12.249  user=root,
873,E436,Jun 14 11:56:36 combo sshd(pam_unix)[19595]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.233.12.249  user=root,"Jun 10 11:31:47 combo kernel: IP: routing cache hash table of 512 buckets, 4Kbytes"
874,E2,Jun 14 11:56:36 combo sshd(pam_unix)[19599]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.233.12.249  user=root,
875,E437,Jun 14 11:56:36 combo sshd(pam_unix)[19601]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.233.12.249  user=root,Jun 10 11:31:47 combo kernel: TCP: Hash tables configured (established 8192 bind 16384)
876,E2,Jun 14 11:56:36 combo sshd(pam_unix)[19603]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.233.12.249  user=root,
877,E438,Jun 14 11:56:37 combo sshd(pam_unix)[19604]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.233.12.249  user=root,Jun 10 11:31:47 combo kernel: Initializing IPsec netlink socket
878,E2,Jun 14 11:56:37 combo sshd(pam_unix)[19607]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.233.12.249  user=root,
879,E439,Jun 14 11:56:37 combo sshd(pam_unix)[19606]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.233.12.249  user=root,Jun 10 11:31:47 combo kernel: NET: Registered protocol family 1
880,E2,Jun 14 11:56:37 combo sshd(pam_unix)[19608]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.233.12.249  user=root,
881,E440,Jun 14 15:14:53 combo sshd(pam_unix)[19913]: check pass; user unknown,Jun 10 11:31:47 combo kernel: NET: Registered protocol family 17
882,E2,Jun 14 15:14:54 combo sshd(pam_unix)[19916]: check pass; user unknown,
883,E441,Jun 14 15:14:54 combo sshd(pam_unix)[19917]: check pass; user unknown,Jun 10 11:31:47 combo autofs: automount startup succeeded
884,E2,Jun 14 15:14:54 combo sshd(pam_unix)[19918]: check pass; user unknown,
885,E442,Jun 14 15:14:54 combo sshd(pam_unix)[19920]: check pass; user unknown,Jun 10 11:31:47 combo kernel: checking if image is initramfs...it isn't (no cpio magic); looks like an initrd
886,E2,Jun 14 15:14:55 combo sshd(pam_unix)[19925]: check pass; user unknown,
887,E443,Jun 14 15:14:55 combo sshd(pam_unix)[19915]: check pass; user unknown,Jun 10 11:31:47 combo kernel: Freeing initrd memory: 186k freed
888,E2,Jun 14 15:14:56 combo sshd(pam_unix)[19927]: check pass; user unknown,
889,E444,Jun 14 15:14:56 combo sshd(pam_unix)[19929]: check pass; user unknown,Jun 10 11:31:47 combo kernel: md: Autodetecting RAID arrays.
890,E2,Jun 14 15:14:57 combo sshd(pam_unix)[19928]: check pass; user unknown,
891,E445,Jun 14 15:16:01 combo sshd(pam_unix)[19939]: check pass; user unknown,Jun 10 11:31:47 combo kernel: md: autorun ...
892,E2,Jun 14 15:16:02 combo sshd(pam_unix)[19937]: check pass; user unknown,
893,E446,Jun 15 02:04:59 combo sshd(pam_unix)[20882]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,Jun 10 11:31:47 combo kernel: RAMDISK: Compressed image found at block 0
894,E2,Jun 15 02:04:59 combo sshd(pam_unix)[20884]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,
895,E447,Jun 15 02:04:59 combo sshd(pam_unix)[20883]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,Jun 10 11:31:47 combo smartd[{log_level}]: Home page is http://smartmontools.sourceforge.net/
896,E2,Jun 15 02:04:59 combo sshd(pam_unix)[20885]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,
897,E448,Jun 15 02:04:59 combo sshd(pam_unix)[20886]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,Jun 10 11:31:47 combo kernel: VFS: Mounted root (ext2 filesystem).
898,E2,Jun 15 02:04:59 combo sshd(pam_unix)[20892]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,
899,E449,Jun 15 02:04:59 combo sshd(pam_unix)[20893]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,Jun 10 11:31:47 combo smartd[{log_level}]: Opened configuration file /etc/smartd.conf
900,E2,Jun 15 02:04:59 combo sshd(pam_unix)[20896]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,
901,E450,Jun 15 02:04:59 combo sshd(pam_unix)[20897]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,Jun 10 11:31:47 combo smartd[{log_level}]: Configuration file /etc/smartd.conf parsed.
902,E2,Jun 15 02:04:59 combo sshd(pam_unix)[20898]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,
903,E451,Jun 15 04:06:18 combo su(pam_unix)[21416]: session opened for user cyrus by (uid=0),Jun 10 11:31:47 combo kernel: EXT3-fs: write access will be enabled during recovery.
904,E2,Jun 15 04:06:19 combo su(pam_unix)[21416]: session closed for user cyrus,
905,E452,Jun 15 04:06:20 combo logrotate: ALERT exited abnormally with [1],"Jun 10 11:31:47 combo smartd[{log_level}]: Device: /dev/hda, opened"
906,E2,Jun 15 04:12:42 combo su(pam_unix)[22644]: session opened for user news by (uid=0),
907,E453,Jun 15 04:12:43 combo su(pam_unix)[22644]: session closed for user news,Jun 10 11:31:47 combo kernel: kjournald starting.  Commit interval 5 seconds
908,E2,Jun 15 12:12:34 combo sshd(pam_unix)[23397]: check pass; user unknown,
909,E454,Jun 15 12:12:34 combo sshd(pam_unix)[23395]: check pass; user unknown,"Jun 10 11:31:47 combo smartd[{log_level}]: Device: /dev/hda, found in smartd database."
910,E2,Jun 15 12:12:34 combo sshd(pam_unix)[23404]: check pass; user unknown,
911,E455,Jun 15 12:12:34 combo sshd(pam_unix)[23399]: check pass; user unknown,Jun 10 11:31:47 combo kernel: EXT3-fs: recovery complete.
912,E2,Jun 15 12:12:34 combo sshd(pam_unix)[23406]: check pass; user unknown,
913,E456,Jun 15 12:12:34 combo sshd(pam_unix)[23396]: check pass; user unknown,"Jun 10 11:31:48 combo smartd[{log_level}]: Device: /dev/hda, is SMART capable. Adding to ""monitor"" list."
914,E2,Jun 15 12:12:34 combo sshd(pam_unix)[23394]: check pass; user unknown,
915,E457,Jun 15 12:12:34 combo sshd(pam_unix)[23407]: check pass; user unknown,Jun 10 11:31:48 combo kernel: EXT3-fs: mounted filesystem with ordered data mode.
916,E2,Jun 15 12:12:34 combo sshd(pam_unix)[23403]: check pass; user unknown,
917,E458,Jun 15 12:12:34 combo sshd(pam_unix)[23412]: check pass; user unknown,Jun 10 11:31:48 combo smartd[{log_level}]: Monitoring 1 ATA and 0 SCSI devices
918,E2,Jun 15 12:13:19 combo sshd(pam_unix)[23414]: check pass; user unknown,
919,E459,Jun 15 12:13:20 combo sshd(pam_unix)[23416]: check pass; user unknown,Jun 10 11:31:48 combo kernel: Freeing unused kernel memory: 144k freed
920,E2,Jun 15 14:53:32 combo sshd(pam_unix)[23661]: check pass; user unknown,
921,E460,Jun 15 14:53:32 combo sshd(pam_unix)[23663]: check pass; user unknown,Jun 10 11:31:48 combo apmd[{log_level}]: Charge: * * * (-1% unknown)
922,E2,Jun 15 14:53:32 combo sshd(pam_unix)[23664]: check pass; user unknown,
923,E461,Jun 15 14:53:33 combo sshd(pam_unix)[23665]: check pass; user unknown,Jun 10 11:31:48 combo smartd[{log_level}]: smartd has fork()ed into background mode. New PID=1788.
924,E2,Jun 15 14:53:34 combo sshd(pam_unix)[23669]: check pass; user unknown,
925,E462,Jun 15 14:53:35 combo sshd(pam_unix)[23671]: check pass; user unknown,Jun 10 11:31:48 combo smartd: smartd startup succeeded
926,E2,Jun 15 14:53:35 combo sshd(pam_unix)[23673]: check pass; user unknown,
927,E463,Jun 15 14:53:35 combo sshd(pam_unix)[23674]: check pass; user unknown,Jun 10 11:31:48 combo kernel: SELinux:  Disabled at runtime.
928,E2,Jun 15 14:53:36 combo sshd(pam_unix)[23678]: check pass; user unknown,
929,E464,Jun 15 14:53:36 combo sshd(pam_unix)[23677]: check pass; user unknown,Jun 10 11:31:48 combo kernel: SELinux:  Unregistering netfilter hooks
930,E2,Jun 15 20:05:31 combo sshd(pam_unix)[24138]: check pass; user unknown,
931,E465,Jun 15 20:05:31 combo sshd(pam_unix)[24137]: check pass; user unknown,Jun 10 11:31:48 combo kernel: NET: Registered protocol family 10
932,E2,Jun 15 20:05:31 combo sshd(pam_unix)[24141]: check pass; user unknown,
933,E466,Jun 15 20:05:31 combo sshd(pam_unix)[24140]: check pass; user unknown,Jun 10 11:31:48 combo kernel: Disabled Privacy Extensions on device 022db720(lo)
934,E2,Jun 15 20:05:31 combo sshd(pam_unix)[24139]: check pass; user unknown,
935,E467,Jun 16 04:10:22 combo su(pam_unix)[25178]: session opened for user cyrus by (uid=0),Jun 10 11:31:48 combo kernel: IPv6 over IPv4 tunneling driver
936,E2,Jun 16 04:10:23 combo su(pam_unix)[25178]: session closed for user cyrus,
937,E468,Jun 16 04:10:24 combo logrotate: ALERT exited abnormally with [1],Jun 10 11:31:49 combo kernel: USB Universal Host Controller Interface driver v2.2
938,E2,Jun 16 04:16:17 combo su(pam_unix)[25548]: session opened for user news by (uid=0),
939,E469,Jun 16 04:16:18 combo su(pam_unix)[25548]: session closed for user news,Jun 10 11:31:49 combo kernel: PCI: Found IRQ 11 for device 0000:00:1f.2
940,E2,Jun 17 04:03:33 combo su(pam_unix)[27953]: session opened for user cyrus by (uid=0),
941,E470,Jun 17 04:03:34 combo su(pam_unix)[27953]: session closed for user cyrus,Jun 10 11:31:49 combo kernel: uhci_hcd 0000:00:1f.2: UHCI Host Controller
942,E2,Jun 17 04:03:36 combo logrotate: ALERT exited abnormally with [1],
943,E471,Jun 17 04:09:43 combo su(pam_unix)[29190]: session opened for user news by (uid=0),"Jun 10 11:31:49 combo kernel: uhci_hcd 0000:00:1f.2: irq 11, io base 0000ff80"
944,E2,Jun 17 04:09:45 combo su(pam_unix)[29190]: session closed for user news,
945,E472,Jun 17 07:07:00 combo ftpd[29504]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,"Jun 10 11:31:49 combo kernel: uhci_hcd 0000:00:1f.2: new USB bus registered, assigned bus number 1"
946,E2,Jun 17 07:07:00 combo ftpd[29508]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,
947,E473,Jun 17 07:07:00 combo ftpd[29507]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,Jun 10 11:31:49 combo rc: Starting hpoj:  succeeded
948,E2,Jun 17 07:07:00 combo ftpd[29505]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,
949,E474,Jun 17 07:07:00 combo ftpd[29506]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,"Jun 10 11:31:49 combo kernel: EXT3 FS on hda2, internal journal"
950,E2,Jun 17 07:07:00 combo ftpd[29509]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,
951,E475,Jun 17 07:07:02 combo ftpd[29510]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:02 2005,Jun 10 11:31:49 combo kernel: cdrom: open failed.
952,E2,Jun 17 07:07:04 combo ftpd[29511]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:04 2005,
953,E476,Jun 17 19:43:13 combo sshd(pam_unix)[30565]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.46.224.253  user=guest,Jun 10 11:31:50 combo kernel: Adding 262072k swap on /dev/hda3.  Priority:-1 extents:1
954,E2,Jun 17 20:29:26 combo sshd(pam_unix)[30631]: session opened for user test by (uid=509),
955,E477,Jun 17 20:34:57 combo sshd(pam_unix)[30631]: session closed for user test,Jun 10 11:31:50 combo kernel: kjournald starting.  Commit interval 5 seconds
956,E2,Jun 17 20:55:06 combo ftpd[30755]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,
957,E478,Jun 17 20:55:06 combo ftpd[30754]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,"Jun 10 11:31:50 combo kernel: EXT3 FS on hda1, internal journal"
958,E2,Jun 17 20:55:06 combo ftpd[30753]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,
959,E479,Jun 17 20:55:06 combo ftpd[30756]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,Jun 10 11:31:50 combo kernel: EXT3-fs: mounted filesystem with ordered data mode.
960,E2,Jun 17 20:55:06 combo ftpd[30757]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,
961,E480,Jun 17 20:55:07 combo ftpd[30758]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,Jun 10 11:31:50 combo kernel: microcode: CPU0 already at revision 0x8 (current=0x8)
962,E2,Jun 17 20:55:07 combo ftpd[30759]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,
963,E481,Jun 18 01:30:59 combo sshd(pam_unix)[31201]: check pass; user unknown,Jun 10 11:31:51 combo kernel: microcode: No suitable data for cpu 0
964,E2,Jun 18 01:30:59 combo sshd(pam_unix)[31199]: check pass; user unknown,
965,E482,Jun 18 01:30:59 combo sshd(pam_unix)[31198]: check pass; user unknown,"Jun 10 11:31:51 combo kernel: parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]"
966,E2,Jun 18 01:30:59 combo sshd(pam_unix)[31202]: check pass; user unknown,
967,E483,Jun 18 01:30:59 combo sshd(pam_unix)[31205]: check pass; user unknown,Jun 10 11:31:51 combo kernel: parport0: irq 7 detected
968,E2,Jun 18 01:30:59 combo sshd(pam_unix)[31200]: check pass; user unknown,
969,E484,Jun 18 01:30:59 combo sshd(pam_unix)[31206]: check pass; user unknown,Jun 10 11:31:51 combo kernel: SCSI subsystem initialized
970,E2,Jun 18 01:30:59 combo sshd(pam_unix)[31204]: check pass; user unknown,
971,E485,Jun 18 01:30:59 combo sshd(pam_unix)[31203]: check pass; user unknown,Jun 10 11:31:51 combo kernel: inserting floppy driver for 2.6.5-1.358
972,E2,Jun 18 01:30:59 combo sshd(pam_unix)[31207]: check pass; user unknown,
973,E486,Jun 18 02:08:10 combo ftpd[31272]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun 10 11:31:51 combo kernel: Floppy drive(s): fd0 is 1.44M
974,E2,Jun 18 02:08:10 combo ftpd[31273]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,
975,E487,Jun 18 02:08:10 combo ftpd[31274]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun 10 11:31:52 combo kernel: FDC 0 is a National Semiconductor PC87306
976,E2,Jun 18 02:08:10 combo ftpd[31275]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,
977,E488,Jun 18 02:08:10 combo ftpd[31276]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun 10 11:31:52 combo kernel: PCI: Found IRQ 5 for device 0000:01:0c.0
978,E2,Jun 18 02:08:10 combo ftpd[31277]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,
979,E489,Jun 18 02:08:10 combo ftpd[31278]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,Jun 10 11:31:52 combo kernel: 3c59x: Donald Becker and others. www.scyld.com/network/vortex.html
980,E2,Jun 18 02:08:11 combo ftpd[31279]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,
981,E490,Jun 18 02:08:11 combo ftpd[31280]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,Jun 10 11:31:52 combo kernel: ip_tables: (C) 2000-2002 Netfilter core team
982,E2,Jun 18 02:08:11 combo ftpd[31281]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,
983,E491,Jun 18 02:08:11 combo ftpd[31282]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,Jun 10 11:31:53 combo kernel: PCI: Found IRQ 5 for device 0000:01:0c.0
984,E2,Jun 18 02:08:11 combo ftpd[31283]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,
985,E492,Jun 18 02:08:12 combo ftpd[31284]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,Jun 10 11:31:53 combo kernel: 3c59x: Donald Becker and others. www.scyld.com/network/vortex.html
986,E2,Jun 18 02:08:12 combo ftpd[31285]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,
987,E493,Jun 18 02:08:12 combo ftpd[31286]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,Jun 10 11:31:54 combo kernel: ip_tables: (C) 2000-2002 Netfilter core team
988,E2,Jun 18 02:23:10 combo ftpd[31277]: User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,
989,E494,Jun 18 04:07:05 combo su(pam_unix)[31791]: session opened for user cyrus by (uid=0),Jun 10 11:31:54 combo kernel: process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT
990,E2,Jun 18 04:07:06 combo su(pam_unix)[31791]: session closed for user cyrus,
991,E495,Jun 18 04:07:06 combo logrotate: ALERT exited abnormally with [1],Jun 10 11:31:54 combo kernel: Bluetooth: Core ver 2.4
992,E2,Jun 18 04:12:42 combo su(pam_unix)[32164]: session opened for user news by (uid=0),
993,E496,Jun 18 04:12:43 combo su(pam_unix)[32164]: session closed for user news,Jun 10 11:31:54 combo kernel: NET: Registered protocol family 31
994,E2,Jun 19 04:08:55 combo su(pam_unix)[2192]: session opened for user cyrus by (uid=0),
995,E497,Jun 19 04:08:55 combo su(pam_unix)[2192]: session closed for user cyrus,Jun 10 11:31:54 combo kernel: Bluetooth: HCI device and connection manager initialized
996,E2,Jun 19 04:08:57 combo cups: cupsd shutdown succeeded,
997,E498,Jun 19 04:09:02 combo cups: cupsd startup succeeded,Jun 10 11:31:54 combo kernel: Bluetooth: HCI socket layer initialized
998,E2,Jun 19 04:09:11 combo syslogd 1.4.1: restart.,
999,E499,Jun 19 04:09:11 combo logrotate: ALERT exited abnormally with [1],Jun 10 11:31:55 combo kernel: Bluetooth: L2CAP ver 2.1
1000,E2,Jun 19 04:15:18 combo su(pam_unix)[3676]: session opened for user news by (uid=0),
1001,E500,Jun 19 04:15:18 combo su(pam_unix)[3676]: session closed for user news,Jun 10 11:31:55 combo kernel: Bluetooth: RFCOMM ver 1.2
1002,E2,Jun 20 03:40:59 combo ftpd[8829]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,
1003,E501,Jun 20 03:40:59 combo ftpd[8824]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Jun 10 11:31:55 combo kernel: Bluetooth: RFCOMM socket layer initialized
1004,E2,Jun 20 03:40:59 combo ftpd[8828]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,
1005,E502,Jun 20 03:40:59 combo ftpd[8822]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Jun 10 11:31:55 combo kernel: Bluetooth: RFCOMM TTY layer initialized
1006,E2,Jun 20 03:40:59 combo ftpd[8833]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,
1007,E503,Jun 20 03:40:59 combo ftpd[8827]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"Jun 10 11:31:58 combo kernel: parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]"
1008,E2,Jun 20 03:40:59 combo ftpd[8823]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,
1009,E504,Jun 20 03:40:59 combo ftpd[8825]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Jun 10 11:31:58 combo kernel: parport0: irq 7 detected
1010,E2,Jun 20 03:40:59 combo ftpd[8826]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,
1011,E505,Jun 20 03:40:59 combo ftpd[8832]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Jun 10 11:32:00 combo cups: cupsd startup succeeded
1012,E2,Jun 20 03:40:59 combo ftpd[8830]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,
