EventId,EventTemplate
E1161,Jul 11 17:58:16 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root
E1162,Jul 11 17:58:19 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root
E1163,Jul 11 17:58:20 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root
E1164,Jul 11 17:58:21 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root
E1165,Jul 11 17:58:22 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root
E1166,Jul 11 17:58:23 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root
E1167,Jul 12 04:03:40 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1168,Jul 12 04:03:41 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1169,Jul 12 04:03:42 combo logrotate: ALERT exited abnormally with [{log_level}]
E1170,Jul 12 04:09:49 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1171,Jul 12 04:09:50 combo su(pam_unix)[{log_level}]: session closed for user news
E1172,Jul 12 06:09:43 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root
E1173,Jul 12 06:09:44 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root
E1174,Jul 12 06:09:45 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root
E1175,Jul 13 04:04:44 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1176,Jul 13 04:04:45 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1177,Jul 13 04:04:45 combo logrotate: ALERT exited abnormally with [{log_level}]
E1178,Jul 13 04:10:41 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1179,Jul 13 04:10:41 combo su(pam_unix)[{log_level}]: session closed for user news
E1180,Jul 13 17:22:28 combo sshd(pam_unix)[{log_level}]: session opened for user test by (uid=509)
E1181,Jul 13 17:22:29 combo sshd(pam_unix)[{log_level}]: session closed for user test
E1182,Jul 13 17:22:29 combo sshd(pam_unix)[{log_level}]: session opened for user test by (uid=509)
E1183,Jul 14 04:08:24 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1184,Jul 14 04:08:25 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1185,Jul 14 04:08:25 combo logrotate: ALERT exited abnormally with [{log_level}]
E1186,Jul 14 04:14:38 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1187,Jul 14 04:14:39 combo su(pam_unix)[{log_level}]: session closed for user news
E1188,Jul 14 14:59:42 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
E1189,Jul 14 14:59:56 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
E1190,Jul 14 15:00:09 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
E1191,Jul 14 15:00:22 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
E1192,Jul 14 15:00:36 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
E1193,Jul 14 15:00:49 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
E1194,Jul 14 15:01:03 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
E1195,Jul 14 15:01:16 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
E1196,Jul 15 01:03:48 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
E1197,Jul 15 01:03:49 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
E1198,Jul 15 01:03:50 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
E1199,Jul 15 04:05:02 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1200,Jul 15 04:05:02 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1201,Jul 15 04:05:03 combo logrotate: ALERT exited abnormally with [{log_level}]
E1202,Jul 15 04:10:45 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1203,Jul 15 04:10:46 combo su(pam_unix)[{log_level}]: session closed for user news
E1204,Jul 15 23:42:43 combo ftpd[{log_level}]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
E1205,Jul 15 23:42:44 combo ftpd[{log_level}]: connection from 211.107.232.1 () at Fri Jul 15 23:42:44 2005
E1206,Jul 16 04:07:32 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1207,Jul 16 04:07:33 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1208,Jul 16 04:07:34 combo logrotate: ALERT exited abnormally with [{log_level}]
E1209,Jul 16 04:13:59 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1210,Jul 16 04:14:00 combo su(pam_unix)[{log_level}]: session closed for user news
E1211,Jul 16 08:14:04 combo ftpd[{log_level}]: connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005
E1212,Jul 16 08:14:07 combo ftpd[{log_level}]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005
E1213,Jul 17 04:06:32 combo ftpd[{log_level}]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 04:06:32 2005
E1214,Jul 17 04:08:08 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1215,Jul 17 04:08:09 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1216,Jul 17 04:08:10 combo cups: cupsd shutdown succeeded
E1217,Jul 17 04:08:16 combo cups: cupsd startup succeeded
E1218,Jul 17 04:08:23 combo syslogd 1.4.1: restart.
E1219,Jul 17 04:08:23 combo logrotate: ALERT exited abnormally with [{log_level}]
E1220,Jul 17 04:13:57 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1221,Jul 17 04:13:58 combo su(pam_unix)[{log_level}]: session closed for user news
E1222,Jul 17 06:13:37 combo ftpd[{log_level}]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005
E1223,Jul 17 06:13:38 combo ftpd[{log_level}]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005
E1224,Jul 17 06:14:36 combo ftpd[{log_level}]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005
E1225,Jul 17 08:06:12 combo ftpd[{log_level}]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
E1226,Jul 17 08:06:14 combo ftpd[{log_level}]: connection from 218.146.61.230 () at Sun Jul 17 08:06:14 2005
E1227,Jul 17 09:44:07 combo ftpd[{log_level}]: connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005
E1228,Jul 17 10:45:07 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-220-159-99.hinet-ip.hinet.net  user=root
E1229,Jul 17 12:30:35 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:35 2005
E1230,Jul 17 12:30:37 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:37 2005
E1231,Jul 17 12:30:42 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:42 2005
E1232,Jul 17 12:30:43 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:43 2005
E1233,Jul 17 12:30:46 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:46 2005
E1234,Jul 17 12:30:47 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:47 2005
E1235,Jul 17 12:30:48 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:48 2005
E1236,Jul 17 12:30:51 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:51 2005
E1237,Jul 17 12:30:53 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:53 2005
E1238,Jul 17 12:30:54 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:54 2005
E1239,Jul 17 12:30:57 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:57 2005
E1240,Jul 17 12:30:58 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:58 2005
E1241,Jul 17 12:30:59 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:59 2005
E1242,Jul 17 12:31:00 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:31:00 2005
E1243,Jul 17 12:31:04 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:31:04 2005
E1244,Jul 17 14:02:39 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:39 2005
E1245,Jul 17 14:02:43 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:43 2005
E1246,Jul 17 14:02:44 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:44 2005
E1247,Jul 17 14:02:47 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:47 2005
E1248,Jul 17 14:02:48 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:48 2005
E1249,Jul 17 14:02:49 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005
E1250,Jul 17 14:02:54 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005
E1251,Jul 17 14:02:55 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:55 2005
E1252,Jul 17 14:02:57 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:57 2005
E1253,Jul 17 14:02:59 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:59 2005
E1254,Jul 17 14:03:00 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005
E1255,Jul 17 14:03:04 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:04 2005
E1256,Jul 17 14:03:05 combo ftpd[{log_level}]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:05 2005
E1257,Jul 17 15:09:15 combo ftpd[{log_level}]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005
E1258,Jul 17 15:09:16 combo ftpd[{log_level}]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005
E1259,Jul 17 15:09:17 combo ftpd[{log_level}]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:17 2005
E1260,Jul 17 21:23:20 combo ftpd[{log_level}]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005
E1261,Jul 17 21:23:23 combo ftpd[{log_level}]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005
E1262,Jul 17 21:23:24 combo ftpd[{log_level}]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005
E1263,Jul 17 23:21:50 combo ftpd[{log_level}]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005
E1264,Jul 17 23:21:54 combo ftpd[{log_level}]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
E1265,Jul 18 03:26:48 combo ftpd[{log_level}]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005
E1266,Jul 18 03:26:49 combo ftpd[{log_level}]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005
E1267,Jul 18 04:03:24 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1268,Jul 18 04:03:24 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1269,Jul 18 04:03:25 combo logrotate: ALERT exited abnormally with [{log_level}]
E1270,Jul 18 04:09:29 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1271,Jul 18 04:09:30 combo su(pam_unix)[{log_level}]: session closed for user news
E1272,Jul 18 23:01:25 combo sshd(pam_unix)[{log_level}]: check pass; user unknown
E1273,Jul 18 23:01:26 combo sshd(pam_unix)[{log_level}]: check pass; user unknown
E1274,Jul 18 23:01:27 combo sshd(pam_unix)[{log_level}]: check pass; user unknown
E1275,Jul 19 04:03:43 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1276,Jul 19 04:03:44 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1277,Jul 19 04:03:45 combo logrotate: ALERT exited abnormally with [{log_level}]
E1278,Jul 19 04:09:28 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1279,Jul 19 04:09:29 combo su(pam_unix)[{log_level}]: session closed for user news
E1280,Jul 19 07:35:41 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
E1281,Jul 20 04:05:02 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1282,Jul 20 04:05:03 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1283,Jul 20 04:05:04 combo logrotate: ALERT exited abnormally with [{log_level}]
E1284,Jul 20 04:11:27 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1285,Jul 20 04:11:28 combo su(pam_unix)[{log_level}]: session closed for user news
E1286,Jul 20 23:37:40 combo sshd(pam_unix)[{log_level}]: check pass; user unknown
E1287,Jul 20 23:37:46 combo sshd(pam_unix)[{log_level}]: check pass; user unknown
E1288,Jul 21 01:30:45 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root
E1289,Jul 21 01:30:49 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root
E1290,Jul 21 01:30:50 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root
E1291,Jul 21 04:11:26 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1292,Jul 21 04:11:27 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1293,Jul 21 04:11:28 combo logrotate: ALERT exited abnormally with [{log_level}]
E1294,Jul 21 04:16:55 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1295,Jul 21 04:16:55 combo su(pam_unix)[{log_level}]: session closed for user news
E1296,Jul 21 09:04:41 combo ftpd[{log_level}]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
E1297,Jul 21 09:04:43 combo ftpd[{log_level}]: connection from 216.12.111.241 () at Thu Jul 21 09:04:43 2005
E1298,Jul 21 15:18:30 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root
E1299,Jul 22 04:07:46 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1300,Jul 22 04:07:47 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1301,Jul 22 04:07:47 combo logrotate: ALERT exited abnormally with [{log_level}]
E1302,Jul 22 04:15:14 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1303,Jul 22 04:15:14 combo su(pam_unix)[{log_level}]: session closed for user news
E1304,Jul 22 09:27:24 combo ftpd[{log_level}]: connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
E1305,Jul 22 19:29:09 combo ftpd[{log_level}]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
E1306,Jul 22 19:29:10 combo ftpd[{log_level}]: connection from 67.95.49.172 () at Fri Jul 22 19:29:10 2005
E1307,Jul 23 04:09:35 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1308,Jul 23 04:09:36 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1309,Jul 23 04:09:37 combo logrotate: ALERT exited abnormally with [{log_level}]
E1310,Jul 23 04:15:13 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1311,Jul 23 04:15:13 combo su(pam_unix)[{log_level}]: session closed for user news
E1312,Jul 23 11:46:41 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=85.44.47.166  user=root
E1313,Jul 23 20:04:41 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root
E1314,Jul 23 20:04:42 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root
E1315,Jul 24 02:38:22 combo ftpd[{log_level}]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
E1316,Jul 24 04:20:19 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E1317,Jul 24 04:20:19 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E1318,Jul 24 04:20:21 combo cups: cupsd shutdown succeeded
E1319,Jul 24 04:20:26 combo cups: cupsd startup succeeded
E1320,Jul 24 04:20:42 combo syslogd 1.4.1: restart.
E1321,Jul 24 04:20:42 combo logrotate: ALERT exited abnormally with [{log_level}]
E1322,Jul 24 04:33:57 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E1323,Jul 24 04:33:58 combo su(pam_unix)[{log_level}]: session closed for user news
E1324,Jul 24 08:31:57 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root
E1325,Jul 24 08:31:59 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root
E1326,Jul 24 13:46:32 combo ftpd[{log_level}]: connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
E1327,Jul 24 13:46:34 combo ftpd[{log_level}]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
E1328,Jul 24 13:46:35 combo ftpd[{log_level}]: connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005
E1329,Jul 25 04:03:58 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
